#{"t_start": 1552509974.8279428, "env_id": "Baxter-v0"}
r,l,t
-0.433345,1,56628.943432
-0.435428,1,56647.433683
-1.743428,4,56715.278304
-1.743212,4,56775.317553
-1.743207,4,56834.704768
-1.74309,4,56899.987129
-0.433192,1,56915.483794
-0.435467,1,56932.761464
-1.743316,4,56995.595973
-0.433514,1,57011.586359
-0.435499,1,57029.253234
-1.743103,4,57093.28369
-1.743114,4,57154.056604
-1.743214,4,57215.946028
-1.743422,4,57276.064664
-1.743217,4,57339.028273
-1.751987,4,57385.930316
-1.743312,4,57443.891298
-1.743116,4,57499.005859
-1.743213,4,57556.117323
-1.743111,4,57615.739514
-1.743531,4,57680.275789
-2.111937,5,57749.31544
-1.743315,4,57811.316451
-0.433372,1,57827.20519
-1.743212,4,57891.950302
-1.743119,4,57953.6694
-1.743112,4,58017.146285
-1.743225,4,58079.755251
-1.743103,4,58140.130437
-1.743319,4,58197.262866
-1.743313,4,58259.00265
-1.743104,4,58317.746508
-1.742999,4,58377.861836
-1.743001,4,58435.709195
-1.743114,4,58496.411086
-1.752152,4,58543.385755
-1.743224,4,58603.782626
-0.433474,1,58618.296121
