#{"t_start": 1554252337.6684783, "env_id": "Baxter-v0"}
r,l,t
-2.824012,9,31559.00602
-2.554322,9,31600.339345
-2.632157,9,31637.667532
-2.683816,9,31679.965528
-2.554311,9,31720.518352
-0.170456,1,31725.10137
-2.660171,9,31767.563106
-2.659824,9,31809.876415
-2.753921,10,31855.102659
-2.673867,9,31896.860892
-2.57602,9,31932.611667
-2.703144,9,31968.920097
-2.576992,9,32010.366449
-2.629814,9,32052.105414
-3.139461,9,32094.126328
-2.701233,9,32136.343267
-3.030344,10,32181.438324
-2.673777,9,32223.821938
-2.576056,9,32259.480087
-2.936404,9,32297.389865
-2.653263,9,32333.820263
-2.676702,9,32370.547852
-2.701443,9,32412.739702
-2.577131,9,32454.485531
-3.527388,9,32492.975462
-2.577131,9,32533.40096
-2.439073,8,32571.824192
-2.576921,9,32607.207715
-2.673639,9,32649.566463
-2.577215,9,32689.940784
-2.576137,9,32726.091407
-2.577079,9,32766.781643
-2.577232,9,32808.5734
-2.701469,9,32851.570334
-2.932135,9,32895.646541
-3.154149,9,32936.708375
-2.649575,9,32979.759865
-2.577239,9,33020.711868
-2.649766,9,33062.748808
-2.577483,9,33104.604831
-2.577394,9,33146.182362
-2.932828,9,33182.161208
-2.705876,9,33219.141797
-2.576589,9,33255.129779
-2.576719,9,33290.434566
-2.703602,9,33328.207945
-2.576563,9,33363.074619
-2.701384,9,33405.212126
-2.576481,9,33441.074154
-2.769171,9,33478.894114
-2.57757,9,33520.498796
-2.5775,9,33561.225142
-2.931407,9,33602.760179
-2.616236,9,33645.326453
-2.843022,9,33682.99434
-2.57765,9,33724.767198
-2.674009,9,33767.899075
-2.576667,9,33803.671229
-2.675721,9,33840.165401
-2.616321,9,33883.378107
-2.577652,9,33924.67585
-2.577784,9,33965.95404
-2.701519,9,34008.200249
-2.701529,9,34050.687356
-2.704584,9,34087.482121
-2.57795,9,34129.075386
-2.703719,9,34166.202154
-2.577007,9,34201.507766
-2.931467,9,34243.507086
-2.616425,9,34285.50871
-2.576826,9,34321.052213
-2.577927,9,34361.753732
-2.578019,9,34403.21205
-2.630439,9,34445.761828
-2.578084,9,34487.702961
-2.578003,9,34528.612766
-2.57803,9,34569.93769
-2.578004,9,34610.814704
-2.439575,8,34649.86083
-2.577925,9,34685.835758
-2.931578,9,34727.023726
-2.578545,9,34763.252187
-2.578061,9,34804.89866
-2.57711,9,34840.964767
-2.578043,9,34882.351938
-2.578142,9,34924.022514
-2.57672,9,34958.591871
-2.439679,8,34996.124262
-2.652704,9,35031.635926
-2.577214,9,35065.289909
-2.577264,9,35100.312432
-2.674082,9,35142.113693
-2.674261,9,35183.11734
-2.616637,9,35224.660753
-2.578387,9,35265.717019
-2.577135,9,35299.911211
-2.577173,9,35333.654538
-2.631899,9,35369.078171
-2.677025,9,35404.290475
-2.57851,9,35444.786194
-2.897347,9,35486.325289
-2.814048,9,35528.843396
-2.678484,9,35564.56381
-2.57745,9,35599.488079
-2.578335,9,35639.175406
-2.701912,9,35680.530176
-2.578414,9,35720.718494
-2.578382,9,35761.022579
-2.578383,9,35801.602884
-2.675859,9,35837.253016
-2.57735,9,35871.763046
-2.577512,9,35905.446625
-2.538796,8,35945.261292
-2.706081,9,35980.431456
-2.577441,9,36014.768383
-2.701904,9,36056.553957
-2.701918,9,36097.910917
-2.674129,9,36139.331269
-2.578562,9,36179.298272
-2.630676,9,36221.294429
-2.578378,9,36261.458442
-2.578482,9,36302.362508
-2.5786,9,36342.743954
-2.577312,9,36378.050891
-2.578495,9,36418.244979
-2.440073,8,36456.218671
-2.578181,9,36490.884188
-2.701917,9,36531.579202
-2.577474,9,36565.457851
-2.578533,9,36605.173104
-2.631858,9,36640.202557
-2.577662,9,36673.980198
-2.5776,9,36708.589946
-2.902145,9,36742.914982
-2.650244,9,36783.140541
-2.578534,9,36823.415762
-2.70174,9,36864.535051
-2.674456,9,36906.628297
-2.578565,9,36946.391802
-2.869783,9,36988.956388
-2.578585,9,37028.992838
-2.578686,9,37068.528266
-2.578731,9,37107.650892
-2.650075,9,37148.85996
-2.577654,9,37182.894219
-2.578694,9,37222.387016
-2.578668,9,37262.705298
-2.89731,9,37305.209086
-2.578591,9,37345.022278
-2.701675,9,37386.081015
-2.578504,9,37427.085164
-2.577548,9,37461.746416
-2.578481,9,37501.655797
-2.578581,9,37541.977282
-2.578505,9,37582.15713
-2.577585,9,37616.931394
-2.703745,9,37652.291267
-2.674284,9,37693.53861
-2.577662,9,37726.822538
-2.57852,9,37766.610692
-2.701668,9,37807.935815
-2.578894,9,37848.323485
-2.578679,9,37887.940817
-3.43511,9,37928.827101
-2.578677,9,37968.976805
-2.578579,9,38009.245373
-2.578674,9,38049.586522
-3.206075,9,38090.076955
-2.578622,9,38130.164533
-2.578808,9,38170.391698
-2.630849,9,38212.008666
-2.57883,9,38252.292913
-2.578787,9,38292.013428
-2.578622,9,38331.789018
-2.577689,9,38366.14351
-2.701999,9,38407.930705
-2.704657,9,38443.4287
-2.676978,9,38479.118463
