#{"t_start": 1554322093.6963854, "env_id": "Baxter-v0"}
r,l,t
-3.454134,10,46013.975518
-3.658708,11,46066.81143
-3.485461,10,46115.67885
-3.981879,11,46168.237993
-3.987643,10,46212.430986
-3.644964,10,46261.095614
-3.811002,10,46311.985835
-3.913851,11,46365.655878
-3.65677,11,46412.00131
-3.511349,10,46462.592237
-3.896767,10,46505.075459
-4.178757,12,46556.908117
-3.773691,11,46605.448144
-3.614082,11,46657.824587
-3.613498,11,46711.212106
-3.436697,10,46754.467564
-3.996653,12,46809.238292
-3.742337,11,46862.69109
-3.459901,9,46910.265613
-3.798701,11,46957.677208
-3.735423,10,47002.628216
-3.797298,12,47052.579812
-4.23595,11,47109.046951
-3.809767,11,47164.228172
-3.657825,11,47210.635989
-4.076401,11,47266.912347
-3.738507,12,47317.298498
-3.527804,10,47367.713938
-3.612266,10,47418.202397
-3.84947,12,47475.124795
-3.543649,10,47525.226426
-4.053222,13,47582.303603
-3.61207,10,47633.077836
-3.444319,10,47683.325065
-4.16011,11,47736.940354
-3.566696,10,47787.876172
-3.543683,10,47838.692418
-3.491701,10,47888.268447
-3.660972,11,47941.259486
-3.455921,10,47990.23325
-3.361267,9,48031.453835
-3.722174,11,48079.086411
-3.639206,11,48124.961958
-3.716756,10,48169.734726
-4.040024,12,48227.442874
-4.075728,11,48281.450213
-3.66637,10,48333.209257
-3.674743,10,48378.25784
-3.527802,10,48432.158545
-3.734764,10,48485.985401
-3.502975,10,48533.549327
-3.509293,10,48587.859148
-3.734526,10,48642.32025
-3.970489,10,48695.37387
-3.512102,10,48747.76625
-3.936526,10,48800.609105
-3.734601,10,48854.502169
-3.822501,10,48908.144102
-3.982729,11,48965.526369
-3.459807,9,49015.714092
-3.48834,10,49066.679256
-3.787526,10,49117.820476
-3.859914,11,49167.859456
-3.56378,10,49220.648432
-3.862757,10,49275.066444
-3.726889,10,49322.439084
-3.627706,10,49368.954185
-3.783913,9,49419.745288
-3.58664,10,49471.872072
-3.742593,10,49518.631065
-3.468732,9,49560.62618
-3.607655,11,49614.614192
-3.527651,10,49660.806884
-3.640968,11,49715.899911
-3.472105,10,49767.14546
-3.375617,9,49817.510709
-3.617075,11,49870.578902
-3.509187,10,49923.151135
-3.548919,10,49968.785189
-3.977093,10,50023.227065
-3.650423,10,50077.127946
-3.494732,10,50121.317917
-3.543819,10,50173.14296
-3.445634,10,50217.774186
-3.676157,10,50271.050885
-3.701521,11,50326.285862
-3.696479,11,50374.902889
-3.439287,10,50425.687287
-3.74072,10,50472.646091
-3.503233,10,50518.099837
-3.509409,10,50571.135552
-3.518868,9,50621.436999
-5.198605,11,50668.867564
-3.789616,11,50725.027483
-3.985691,11,50782.23157
-3.83713,12,50833.504833
-3.472023,10,50878.468698
-3.640253,11,50933.433637
-3.831371,12,50985.585391
-3.741162,10,51032.349097
-3.641331,11,51085.151474
-3.607758,11,51138.974021
-4.601223,11,51186.600708
-3.617029,11,51239.990442
-3.49802,10,51292.339909
-3.603407,9,51341.964483
-4.307691,11,51396.227071
-3.532728,10,51441.835759
-3.58659,10,51494.680343
-3.531961,10,51546.731578
-3.625033,11,51599.608884
-4.126099,11,51655.744836
-3.647864,10,51708.520017
-3.623486,10,51761.52457
-3.683508,10,51808.039758
-3.836592,10,51858.572024
-3.666217,10,51911.704049
-3.557459,9,51961.329933
-3.778522,12,52017.847717
-3.695111,11,52072.915211
-3.661333,11,52127.448064
-3.771729,11,52184.284457
-3.661459,11,52233.890243
-3.888726,11,52291.396501
-3.632125,10,52344.992057
-3.789038,12,52401.485933
-3.439047,10,52452.38534
-3.676357,11,52507.696311
-4.071355,10,52562.735017
-3.564302,10,52614.728321
-3.641563,11,52669.278374
-3.639641,11,52716.473348
-3.712992,10,52770.343126
-4.150553,12,52829.789435
-3.784499,12,52887.71554
-3.379237,9,52931.161696
-4.231386,11,52986.235177
-3.810888,10,53039.874219
-3.586778,10,53092.827604
-3.46035,9,53142.939855
-3.571048,10,53188.96337
-3.679586,11,53237.821805
-4.500471,11,53295.087588
-3.564561,10,53347.14303
-3.764987,10,53400.766162
-3.702731,11,53449.15174
-3.267455,9,53490.301277
-3.592903,10,53535.472373
-4.244119,12,53593.773485
-3.513895,10,53638.493642
-3.614081,11,53692.29532
-3.558047,9,53747.7597
-3.590379,10,53793.647822
-3.492293,10,53845.430847
-4.017565,10,53892.774033
-3.58701,10,53945.64762
-3.626704,10,53991.91933
-3.771514,10,54042.14832
-3.744318,11,54098.109324
-4.477332,11,54153.222915
-3.509764,10,54204.891061
-3.567418,10,54256.833662
-3.66061,11,54304.265154
-3.484858,10,54356.189427
-4.229515,11,54411.796132
-3.446974,10,54455.961649
-3.621012,10,54509.356316
-3.752914,11,54565.400006
-3.414902,9,54615.153757
-3.745013,10,54669.113866
-3.544625,10,54721.79915
-3.487111,10,54764.59199
-3.542435,10,54817.122719
-4.012327,11,54871.957319
-3.482572,10,54917.169475
-3.484908,10,54969.183553
-4.368712,10,55014.506078
-3.824451,10,55066.89878
-3.791088,10,55121.083487
-3.498426,10,55173.564251
-3.761319,10,55227.10009
-3.269862,9,55273.716281
-3.830683,9,55324.627125
-3.319061,9,55373.768614
-3.528607,10,55426.546363
-3.603729,9,55477.550493
-3.566932,9,55521.440638
-3.735598,10,55575.73895
-3.701386,9,55619.395921
-3.544871,10,55671.673063
-3.618535,10,55717.036143
-4.519187,11,55771.660368
-3.567153,10,55824.459082
-4.201734,10,55879.941067
-4.221805,10,55928.123114
-3.488995,10,55978.405782
-3.44485,10,56029.948067
-3.439388,10,56074.704536
-3.526163,10,56127.253897
-3.460572,9,56178.092733
-3.498602,10,56231.157488
-3.663411,11,56286.593229
-3.439009,10,56338.845299
-3.496674,10,56391.408889
-3.48893,10,56442.354106
-4.269843,11,56492.261462
-3.544557,10,56544.754521
-3.381848,9,56588.089563
