#{"t_start": 1554735917.6554792, "env_id": "Baxter-v0"}
r,l,t
-1.656943,4,41098.111298
-1.657075,4,41142.613722
-1.656938,4,41185.398298
-1.656928,4,41229.083813
-1.65706,4,41271.278222
-1.657066,4,41313.824682
-1.656928,4,41357.83576
-1.65706,4,41401.340813
-1.657047,4,41443.807115
-1.657177,4,41489.014699
-1.657181,4,41533.145925
-1.656911,4,41576.215959
-1.657034,4,41618.824718
-1.65703,4,41661.224404
-1.657155,4,41706.318232
-1.657149,4,41749.811394
-0.406271,1,41760.603091
-1.657019,4,41804.90295
-1.657014,4,41848.021828
-1.65688,4,41890.865602
-1.657137,4,41933.528077
-0.406393,1,41944.171123
-1.666607,4,41977.781512
-1.656864,4,42020.426514
-1.656991,4,42065.015346
-0.406319,1,42075.04401
-1.657117,4,42118.312177
-1.656981,4,42162.067107
-1.657245,4,42206.808447
-1.656841,4,42250.680644
-1.656973,4,42294.223096
-1.656839,4,42337.918316
-0.406394,1,42348.869975
-1.656838,4,42394.022773
-1.656835,4,42438.069585
-1.656967,4,42481.82053
-1.65682,4,42525.186085
-1.65696,4,42569.105117
-1.666776,4,42604.421733
-1.656955,4,42647.624305
-1.656945,4,42692.405287
-1.656938,4,42735.665951
-1.657071,4,42779.420901
-1.656799,4,42823.298653
-1.6568,4,42867.911223
-1.656796,4,42910.900989
-1.65679,4,42955.801065
-1.656649,4,43001.572796
-1.656927,4,43045.270942
-1.656906,4,43089.25613
-1.657043,4,43134.854265
-1.656763,4,43178.314527
-2.065085,5,43227.798502
-1.656761,4,43270.569436
-1.656892,4,43313.672263
-1.656756,4,43357.526557
-1.657023,4,43403.177126
-1.65689,4,43446.693135
-1.656875,4,43489.911012
-0.406183,1,43500.393041
-1.656878,4,43542.927446
-1.656736,4,43587.351496
-1.656998,4,43630.2018
-1.656864,4,43675.812032
-0.406256,1,43686.811171
-1.656723,4,43731.551527
-1.656719,4,43776.634837
-1.656844,4,43820.33958
-0.406396,1,43830.311483
-1.65685,4,43874.714326
-1.656977,4,43917.777109
-1.656701,4,43962.894223
-1.656699,4,44006.719732
-1.656699,4,44052.274152
-1.656691,4,44095.243961
-1.656962,4,44138.880066
-1.666613,4,44172.640044
-1.656949,4,44215.832703
-0.406306,1,44226.779496
-1.666335,4,44262.019775
-1.666726,4,44296.523739
-1.656942,4,44341.991483
-1.656941,4,44385.173179
-1.657061,4,44430.961703
-1.656804,4,44476.583281
-1.657047,4,44522.840388
-0.406441,1,44533.094248
-1.656787,4,44577.431955
-1.656921,4,44622.72816
-1.656787,4,44666.185803
-1.656648,4,44711.828609
-1.656644,4,44756.935232
-1.656634,4,44804.577757
-1.65676,4,44849.554052
-1.656762,4,44896.650819
-1.656625,4,44941.757477
-0.406252,1,44953.515165
-1.656882,4,45001.295945
-0.406332,1,45012.800743
-1.656746,4,45057.721667
-0.406251,1,45069.117491
-1.656751,4,45113.668275
-1.656752,4,45157.072128
-1.656614,4,45203.410638
-1.656741,4,45248.062238
-1.656602,4,45296.359374
-1.656864,4,45341.28007
-1.65672,4,45386.938454
-0.406201,1,45397.904485
-1.656723,4,45443.203414
-1.656579,4,45488.757601
-1.656713,4,45533.814445
-1.666544,4,45568.033027
-1.656578,4,45613.001796
-1.656568,4,45655.706894
-1.656564,4,45701.920182
-1.656567,4,45745.116644
-1.656554,4,45789.627301
-1.656825,4,45832.276654
-1.656556,4,45874.701993
-1.666518,4,45908.799713
-1.656669,4,45960.201972
-0.40623,1,45972.406714
